media_type,content_category,caption_length,hashtags_count,content_id
Video,Music,1300,18,25699
Carousel,Music,1387,28,25700
Video,Comedy,123,2,25701
Reel,Food,523,8,25702
Carousel,Travel,196,23,25703
Carousel,Comedy,1749,5,25704
Reel,Comedy,1003,6,25705
Photo,Photography,2067,11,25706
Photo,Fitness,386,25,25707
Carousel,Fitness,1259,6,25708
Video,Photography,1131,16,25709
Video,Lifestyle,1258,14,25710
Reel,Comedy,627,20,25711
Reel,Beauty,4,11,25712
Reel,Photography,1172,11,25713
Reel,Food,1760,16,25714
Reel,Lifestyle,1137,2,25715
Photo,Technology,604,12,25716
Photo,Lifestyle,2128,18,25717
Video,Food,2001,10,25718
Photo,Comedy,1185,5,25719
Photo,Fitness,2061,30,25720
Reel,Travel,43,18,25721
Carousel,Comedy,2126,9,25722
Carousel,Food,541,28,25723
Photo,Lifestyle,980,3,25724
Photo,Music,535,7,25725
Photo,Travel,826,1,25726
Photo,Fashion,469,7,25727
Photo,Comedy,305,8,25728
Video,Food,234,11,25729
Photo,Technology,1583,25,25730
Reel,Comedy,533,29,25731
Reel,Photography,656,18,25732
Video,Lifestyle,276,26,25733
Video,Beauty,1236,9,25734
Photo,Comedy,1951,2,25735
Carousel,Food,339,8,25736
Carousel,Lifestyle,1956,29,25737
Video,Music,1686,0,25738
Photo,Technology,1824,3,25739
Reel,Technology,1884,2,25740
Carousel,Comedy,898,14,25741
Photo,Fashion,1525,13,25742
Carousel,Lifestyle,281,27,25743
Photo,Music,1510,4,25744
Reel,Fitness,1053,23,25745
Reel,Photography,199,30,25746
Reel,Fashion,1790,16,25747
Reel,Fitness,2080,17,25748
Photo,Photography,1463,24,25749
Reel,Technology,688,17,25750
Reel,Fitness,1489,17,25751
Photo,Fashion,987,30,25752
Carousel,Photography,1350,25,25753
Video,Fashion,1123,29,25754
Carousel,Fashion,1158,10,25755
Carousel,Photography,1714,0,25756
Video,Music,115,17,25757
Carousel,Technology,1612,29,25758
Reel,Comedy,2042,22,25759
Carousel,Beauty,1256,0,25760
Reel,Travel,80,14,25761
Reel,Comedy,1838,19,25762
Reel,Fitness,1472,27,25763
Carousel,Photography,1024,22,25764
Carousel,Music,1228,11,25765
Video,Music,963,25,25766
Photo,Fitness,791,1,25767
Reel,Lifestyle,946,3,25768
Photo,Fashion,1730,27,25769
Carousel,Travel,1000,16,25770
Video,Fitness,715,20,25771
Photo,Fitness,1756,11,25772
Photo,Beauty,1928,18,25773
Carousel,Comedy,343,25,25774
Photo,Fitness,1339,16,25775
Video,Lifestyle,392,11,25776
Photo,Fitness,933,9,25777
Photo,Fitness,2103,24,25778
Reel,Comedy,743,29,25779
Reel,Fitness,8,3,25780
Photo,Lifestyle,228,23,25781
Carousel,Comedy,938,16,25782
Carousel,Food,925,26,25783
Carousel,Technology,1340,4,25784
Carousel,Technology,1064,28,25785
Photo,Fashion,1857,21,25786
Video,Travel,1547,4,25787
Video,Music,1391,15,25788
Photo,Beauty,316,7,25789
Video,Lifestyle,424,30,25790
Photo,Technology,1264,0,25791
Photo,Food,1464,17,25792
Photo,Comedy,1596,5,25793
Carousel,Food,2105,26,25794
Reel,Lifestyle,1881,11,25795
Reel,Music,1,10,25796
Carousel,Photography,449,6,25797
Reel,Beauty,126,19,25798
Video,Beauty,1109,4,25799
Photo,Lifestyle,1727,16,25800
Photo,Technology,1959,4,25801
Reel,Food,366,11,25802
Video,Technology,1914,11,25803
Carousel,Technology,1768,10,25804
Carousel,Fitness,749,26,25805
Carousel,Photography,1503,2,25806
Video,Fitness,1541,16,25807
Photo,Food,1962,16,25808
Carousel,Photography,869,14,25809
Carousel,Technology,674,4,25810
Photo,Music,987,13,25811
Video,Food,1793,27,25812
Photo,Lifestyle,1214,23,25813
Carousel,Lifestyle,1609,17,25814
Video,Lifestyle,1624,30,25815
Video,Travel,1714,27,25816
Reel,Photography,946,6,25817
Carousel,Technology,1484,24,25818
Reel,Technology,1491,11,25819
Photo,Photography,1518,27,25820
Carousel,Fitness,442,0,25821
Reel,Lifestyle,121,2,25822
Carousel,Fitness,1388,20,25823
Carousel,Fitness,808,30,25824
Video,Lifestyle,174,17,25825
Carousel,Comedy,997,2,25826
Carousel,Technology,806,25,25827
Reel,Travel,1310,22,25828
Photo,Lifestyle,702,17,25829
Carousel,Music,748,27,25830
Carousel,Lifestyle,121,2,25831
Carousel,Beauty,554,14,25832
Carousel,Beauty,1781,7,25833
Photo,Food,624,14,25834
Video,Comedy,488,3,25835
Photo,Lifestyle,844,24,25836
Carousel,Technology,825,25,25837
Reel,Comedy,774,12,25838
Photo,Technology,1027,2,25839
Carousel,Photography,430,24,25840
Carousel,Comedy,832,8,25841
Carousel,Fashion,351,15,25842
Video,Fashion,1960,26,25843
Photo,Food,836,25,25844
Photo,Comedy,1354,22,25845
Reel,Fashion,1223,14,25846
Photo,Fashion,1157,22,25847
Photo,Music,304,6,25848
Photo,Beauty,394,8,25849
Photo,Travel,584,21,25850
Reel,Fitness,79,15,25851
Carousel,Lifestyle,469,30,25852
Photo,Fashion,1472,27,25853
Carousel,Fitness,2013,17,25854
Video,Fitness,1959,28,25855
Video,Comedy,1400,1,25856
Video,Comedy,1353,3,25857
Video,Lifestyle,1515,10,25858
Photo,Beauty,336,28,25859
Reel,Photography,1376,27,25860
Carousel,Fitness,946,25,25861
Carousel,Photography,649,20,25862
Carousel,Beauty,862,15,25863
Video,Food,1263,4,25864
Video,Travel,1186,23,25865
Video,Lifestyle,514,2,25866
Video,Music,334,19,25867
Photo,Beauty,1236,29,25868
Photo,Fashion,2131,20,25869
Reel,Photography,1055,25,25870
Reel,Food,830,2,25871
Photo,Technology,1327,24,25872
Carousel,Photography,384,11,25873
Reel,Fitness,263,25,25874
Photo,Photography,1152,23,25875
Photo,Music,1719,5,25876
Photo,Beauty,906,3,25877
Photo,Fashion,1769,7,25878
Photo,Fashion,1452,20,25879
Photo,Technology,1289,30,25880
Reel,Comedy,1034,22,25881
Photo,Fitness,451,1,25882
Carousel,Beauty,907,0,25883
Photo,Photography,1785,11,25884
Carousel,Technology,1368,30,25885
Photo,Travel,997,27,25886
Reel,Music,1313,9,25887
Reel,Comedy,2035,5,25888
Reel,Comedy,1022,3,25889
Video,Food,178,14,25890
Photo,Food,267,22,25891
Reel,Travel,1060,16,25892
Video,Technology,457,1,25893
Photo,Lifestyle,1613,26,25894
Carousel,Music,308,9,25895
Carousel,Technology,567,23,25896
Carousel,Fitness,2016,3,25897
Video,Music,6,14,25898
Carousel,Comedy,1037,15,25899
Video,Comedy,877,3,25900
Photo,Fitness,387,26,25901
Photo,Lifestyle,1337,17,25902
Reel,Travel,880,0,25903
Video,Food,166,23,25904
Reel,Comedy,1804,0,25905
Video,Lifestyle,1654,24,25906
Photo,Beauty,841,29,25907
Video,Music,1889,28,25908
Photo,Travel,670,14,25909
Reel,Technology,317,16,25910
Carousel,Lifestyle,1571,3,25911
Photo,Travel,1625,18,25912
Reel,Lifestyle,622,28,25913
Photo,Beauty,1480,7,25914
Carousel,Fashion,588,12,25915
Carousel,Fitness,939,5,25916
Video,Fashion,1924,24,25917
Reel,Travel,1622,18,25918
Reel,Fashion,2042,15,25919
Carousel,Lifestyle,892,24,25920
Photo,Lifestyle,919,7,25921
Reel,Fashion,2107,12,25922
Carousel,Fitness,737,13,25923
Photo,Fitness,2189,23,25924
Carousel,Beauty,742,6,25925
Photo,Lifestyle,85,6,25926
Carousel,Travel,1545,28,25927
Photo,Music,36,14,25928
Photo,Fitness,283,25,25929
Reel,Photography,717,22,25930
Photo,Fitness,11,26,25931
Carousel,Beauty,1065,6,25932
Carousel,Music,161,1,25933
Photo,Food,1965,3,25934
Photo,Photography,1595,16,25935
Reel,Fitness,2148,30,25936
Video,Fashion,2109,17,25937
Carousel,Lifestyle,1353,16,25938
Photo,Photography,1024,24,25939
Video,Fitness,2000,16,25940
Photo,Lifestyle,1189,29,25941
Video,Travel,717,16,25942
Carousel,Music,1782,12,25943
Reel,Comedy,1499,29,25944
Photo,Beauty,1903,5,25945
Reel,Food,1724,0,25946
Reel,Fashion,1135,30,25947
Carousel,Photography,782,25,25948
Photo,Food,1254,8,25949
Video,Beauty,1386,7,25950
Video,Food,791,17,25951
Video,Music,819,10,25952
Carousel,Travel,619,1,25953
Photo,Fashion,363,26,25954
Reel,Photography,1392,5,25955
Video,Music,2116,1,25956
Reel,Music,193,0,25957
Video,Lifestyle,2019,21,25958
Video,Travel,374,1,25959
Carousel,Comedy,809,13,25960
Reel,Travel,942,1,25961
Carousel,Travel,68,10,25962
Carousel,Music,1181,0,25963
Reel,Comedy,1141,7,25964
Photo,Fitness,1620,21,25965
Video,Lifestyle,1723,22,25966
Video,Travel,688,22,25967
Photo,Fitness,555,9,25968
Photo,Comedy,1119,9,25969
Photo,Travel,988,16,25970
Carousel,Fashion,640,29,25971
Photo,Fitness,1534,29,25972
Video,Fitness,446,25,25973
Video,Fashion,1940,15,25974
Photo,Fitness,1185,30,25975
Video,Food,1449,5,25976
Carousel,Travel,286,9,25977
Reel,Photography,776,18,25978
Photo,Fitness,633,28,25979
Reel,Beauty,1609,16,25980
Video,Technology,1581,9,25981
Reel,Comedy,1625,30,25982
Video,Beauty,620,25,25983
Reel,Fashion,2080,12,25984
Carousel,Travel,1270,23,25985
Reel,Travel,989,30,25986
Reel,Beauty,900,0,25987
Video,Fitness,1846,25,25988
Reel,Comedy,1718,26,25989
Photo,Travel,440,3,25990
Photo,Fitness,294,14,25991
Video,Fashion,694,10,25992
Photo,Food,294,29,25993
Video,Lifestyle,544,23,25994
Carousel,Comedy,1076,19,25995
Reel,Fashion,1142,25,25996
Video,Music,1191,21,25997
Carousel,Travel,258,3,25998
Reel,Technology,980,24,25999
Reel,Fitness,2121,19,26000
Reel,Music,25,18,26001
Carousel,Beauty,2086,10,26002
Photo,Travel,313,11,26003
Reel,Food,297,8,26004
Photo,Music,706,30,26005
Reel,Photography,414,15,26006
Video,Fitness,807,13,26007
Video,Music,326,13,26008
Reel,Food,1678,16,26009
Video,Comedy,52,14,26010
Carousel,Beauty,2189,9,26011
Photo,Lifestyle,1033,0,26012
Reel,Fashion,495,5,26013
Reel,Fitness,1,3,26014
Video,Technology,425,24,26015
Reel,Photography,579,13,26016
Reel,Music,959,8,26017
Photo,Fitness,45,4,26018
Video,Comedy,156,21,26019
Carousel,Beauty,582,6,26020
Photo,Food,722,29,26021
Video,Lifestyle,1958,12,26022
Photo,Fitness,1964,29,26023
Carousel,Technology,627,3,26024
Carousel,Fashion,313,2,26025
Carousel,Fashion,1197,12,26026
Reel,Lifestyle,500,21,26027
Carousel,Photography,1703,30,26028
Photo,Technology,1071,24,26029
Reel,Comedy,415,15,26030
Video,Technology,1317,24,26031
Reel,Comedy,1241,6,26032
Carousel,Photography,394,14,26033
Photo,Comedy,699,0,26034
Reel,Beauty,1437,5,26035
Video,Technology,690,5,26036
Video,Food,2117,20,26037
Carousel,Food,858,5,26038
Photo,Music,162,26,26039
Reel,Technology,1931,24,26040
Carousel,Photography,1474,29,26041
Photo,Technology,649,2,26042
Reel,Fashion,997,7,26043
Reel,Beauty,943,24,26044
Reel,Fashion,1727,20,26045
Photo,Fitness,1798,11,26046
Carousel,Travel,1656,4,26047
Photo,Music,1623,20,26048
Reel,Lifestyle,544,26,26049
Carousel,Fitness,418,24,26050
Photo,Fitness,693,1,26051
Reel,Technology,919,14,26052
Video,Fitness,264,13,26053
Reel,Travel,1323,6,26054
Reel,Fitness,272,5,26055
Reel,Technology,203,13,26056
Photo,Fashion,259,4,26057
Carousel,Fitness,1188,1,26058
Reel,Lifestyle,1464,7,26059
Reel,Beauty,1468,1,26060
Carousel,Beauty,1806,7,26061
Video,Comedy,1453,29,26062
Reel,Music,1396,14,26063
Video,Travel,1017,26,26064
Photo,Food,43,2,26065
Photo,Travel,804,11,26066
Video,Comedy,1776,9,26067
Video,Lifestyle,662,18,26068
Photo,Fashion,2040,23,26069
Reel,Food,1472,13,26070
Photo,Technology,404,7,26071
Photo,Technology,324,16,26072
Video,Music,1845,0,26073
Photo,Food,616,5,26074
Reel,Technology,2113,21,26075
Reel,Music,1880,28,26076
Photo,Lifestyle,1708,25,26077
Video,Food,2093,12,26078
Carousel,Technology,1831,15,26079
Reel,Beauty,2004,22,26080
Reel,Travel,285,1,26081
Reel,Travel,142,3,26082
Video,Lifestyle,1768,8,26083
Reel,Beauty,1463,18,26084
Photo,Music,1568,4,26085
Photo,Fashion,1825,10,26086
Carousel,Fashion,1897,7,26087
Carousel,Photography,461,26,26088
Reel,Comedy,191,17,26089
Carousel,Fitness,2104,3,26090
Reel,Photography,389,4,26091
Video,Fashion,1919,20,26092
Video,Beauty,1036,26,26093
Video,Travel,1061,5,26094
Reel,Travel,1178,12,26095
Video,Fashion,1272,30,26096
Carousel,Fashion,901,9,26097
Video,Comedy,1535,9,26098
Video,Fashion,654,2,26099
Carousel,Lifestyle,1581,22,26100
Photo,Technology,683,30,26101
Video,Fitness,1546,5,26102
Carousel,Music,490,25,26103
Reel,Fitness,1867,29,26104
Video,Fitness,2025,24,26105
Photo,Photography,1904,13,26106
Reel,Fashion,1999,7,26107
Reel,Lifestyle,463,12,26108
Photo,Photography,973,9,26109
Reel,Photography,1652,11,26110
Video,Technology,95,19,26111
Carousel,Technology,929,21,26112
Reel,Beauty,939,8,26113
Reel,Technology,1439,5,26114
Carousel,Lifestyle,1762,20,26115
Video,Beauty,705,22,26116
Reel,Food,1065,27,26117
Carousel,Comedy,1522,12,26118
Carousel,Food,2014,2,26119
Carousel,Fitness,1131,27,26120
Video,Photography,1417,1,26121
Photo,Lifestyle,764,18,26122
Reel,Beauty,387,22,26123
Photo,Food,1723,10,26124
Video,Photography,1561,17,26125
Photo,Lifestyle,1470,13,26126
Reel,Music,1911,10,26127
Photo,Music,402,29,26128
Reel,Music,1817,25,26129
Carousel,Comedy,37,10,26130
Video,Technology,968,16,26131
Carousel,Comedy,1451,22,26132
Video,Comedy,307,11,26133
Video,Lifestyle,864,17,26134
Carousel,Lifestyle,856,28,26135
Photo,Fitness,2091,11,26136
Photo,Beauty,608,3,26137
Reel,Travel,1674,6,26138
Photo,Music,347,27,26139
Video,Fashion,463,1,26140
Photo,Photography,1839,21,26141
Reel,Travel,144,8,26142
Reel,Fashion,1362,30,26143
Reel,Lifestyle,909,14,26144
Video,Travel,1365,4,26145
Carousel,Fitness,134,25,26146
Reel,Music,133,22,26147
Reel,Technology,491,20,26148
Reel,Photography,1671,2,26149
Photo,Fashion,1225,27,26150
Photo,Music,962,0,26151
Photo,Fitness,473,22,26152
Carousel,Technology,1724,6,26153
Video,Photography,1186,25,26154
Reel,Beauty,1122,8,26155
Photo,Fitness,2108,29,26156
Video,Fitness,247,25,26157
Carousel,Photography,2081,9,26158
Carousel,Music,780,4,26159
Video,Music,929,19,26160
Carousel,Food,2166,7,26161
Video,Music,1277,8,26162
Reel,Music,1830,18,26163
Reel,Beauty,1947,1,26164
Photo,Technology,746,12,26165
Photo,Beauty,282,0,26166
Photo,Music,413,24,26167
Reel,Travel,31,26,26168
Carousel,Beauty,812,29,26169
Photo,Comedy,1563,27,26170
Carousel,Travel,1914,18,26171
Photo,Fashion,348,17,26172
Video,Lifestyle,278,12,26173
Reel,Food,831,14,26174
Reel,Fashion,2196,10,26175
Video,Lifestyle,1502,9,26176
Video,Beauty,2091,0,26177
Reel,Comedy,649,13,26178
Reel,Lifestyle,1626,23,26179
Photo,Lifestyle,1363,3,26180
Carousel,Fashion,89,26,26181
Reel,Music,1902,8,26182
Reel,Food,1577,9,26183
Photo,Comedy,1332,19,26184
Reel,Lifestyle,61,24,26185
Reel,Music,1952,3,26186
Photo,Technology,1021,27,26187
Carousel,Comedy,1062,24,26188
Carousel,Music,1258,1,26189
Reel,Music,82,30,26190
Carousel,Photography,1349,26,26191
Photo,Fitness,1701,10,26192
Photo,Music,1458,8,26193
Video,Technology,685,21,26194
Photo,Food,988,2,26195
Video,Fitness,5,17,26196
Carousel,Comedy,722,7,26197
Reel,Travel,26,12,26198
Reel,Beauty,2186,28,26199
Reel,Comedy,1017,9,26200
Carousel,Music,1475,5,26201
Photo,Technology,1903,23,26202
Carousel,Lifestyle,918,16,26203
Video,Fashion,511,28,26204
Reel,Beauty,1264,30,26205
Video,Comedy,1683,9,26206
Photo,Photography,2069,22,26207
Carousel,Fashion,2099,19,26208
Photo,Beauty,1859,9,26209
Carousel,Food,2120,4,26210
Reel,Lifestyle,1070,17,26211
Video,Photography,258,13,26212
Carousel,Beauty,1977,24,26213
Reel,Music,96,25,26214
Video,Beauty,937,4,26215
Carousel,Technology,2179,25,26216
Carousel,Technology,2005,2,26217
Carousel,Technology,1600,30,26218
Photo,Comedy,583,17,26219
Reel,Lifestyle,1130,22,26220
Carousel,Lifestyle,631,20,26221
Video,Comedy,636,12,26222
Video,Lifestyle,1047,13,26223
Video,Technology,379,26,26224
Carousel,Technology,756,29,26225
Reel,Travel,810,0,26226
Photo,Beauty,1435,17,26227
Carousel,Lifestyle,250,12,26228
Photo,Fitness,1426,2,26229
Reel,Technology,800,9,26230
Reel,Beauty,835,18,26231
Reel,Fashion,283,19,26232
Reel,Photography,2076,20,26233
Photo,Fitness,650,26,26234
Video,Fitness,890,14,26235
Reel,Photography,1893,18,26236
Reel,Comedy,606,3,26237
Carousel,Lifestyle,367,24,26238
Reel,Fitness,924,6,26239
Carousel,Fashion,1524,13,26240
Reel,Beauty,1491,17,26241
Carousel,Comedy,1182,1,26242
Photo,Music,1901,13,26243
Video,Music,927,2,26244
Photo,Photography,48,11,26245
Video,Beauty,154,11,26246
Carousel,Beauty,501,20,26247
Reel,Music,2194,22,26248
Photo,Fitness,1041,18,26249
Photo,Lifestyle,1407,26,26250
Reel,Photography,955,21,26251
Carousel,Music,1269,9,26252
Carousel,Beauty,320,11,26253
Carousel,Comedy,402,14,26254
Reel,Fashion,626,28,26255
Photo,Comedy,260,2,26256
Reel,Comedy,884,6,26257
Video,Lifestyle,1438,11,26258
Carousel,Photography,389,30,26259
Reel,Music,1460,16,26260
Video,Technology,895,30,26261
Photo,Beauty,1687,4,26262
Photo,Comedy,736,7,26263
Reel,Comedy,682,3,26264
Carousel,Photography,1609,25,26265
Photo,Food,581,16,26266
Carousel,Beauty,1062,24,26267
Carousel,Fashion,645,15,26268
Reel,Technology,1044,1,26269
Carousel,Music,269,22,26270
Video,Travel,1828,29,26271
Video,Travel,1322,5,26272
Reel,Beauty,545,14,26273
Reel,Music,1790,18,26274
Video,Food,1012,10,26275
Reel,Fashion,2048,6,26276
Carousel,Technology,1782,7,26277
Reel,Food,474,24,26278
Reel,Technology,1922,16,26279
Photo,Travel,644,3,26280
Reel,Fitness,1540,22,26281
Photo,Travel,682,7,26282
Photo,Fitness,959,19,26283
Video,Music,1262,19,26284
Reel,Beauty,1753,9,26285
Photo,Travel,103,17,26286
Carousel,Photography,345,26,26287
Photo,Food,1910,26,26288
Reel,Photography,359,23,26289
Reel,Music,1630,17,26290
Reel,Comedy,2010,27,26291
Reel,Photography,528,28,26292
Carousel,Music,1611,16,26293
Video,Comedy,83,2,26294
Carousel,Fitness,1821,3,26295
Photo,Photography,619,18,26296
Reel,Music,821,30,26297
Video,Comedy,1504,29,26298
Photo,Fitness,1323,0,26299
Photo,Music,2010,3,26300
Reel,Music,156,4,26301
Video,Fitness,1877,28,26302
Photo,Fitness,278,0,26303
Reel,Music,2067,19,26304
Video,Lifestyle,1556,2,26305
Video,Technology,1971,16,26306
Reel,Lifestyle,1520,25,26307
Carousel,Fashion,2092,28,26308
Carousel,Travel,139,13,26309
Video,Technology,1091,12,26310
Reel,Food,514,27,26311
Photo,Photography,634,8,26312
Photo,Travel,1667,21,26313
Photo,Lifestyle,1498,4,26314
Photo,Fitness,693,9,26315
Video,Music,33,16,26316
Photo,Lifestyle,528,17,26317
Carousel,Food,286,16,26318
Photo,Fashion,1070,19,26319
Photo,Food,611,15,26320
Carousel,Food,31,6,26321
Photo,Lifestyle,1560,20,26322
Carousel,Fitness,286,27,26323
Photo,Technology,1349,20,26324
Video,Travel,608,21,26325
Carousel,Fitness,2037,6,26326
Carousel,Beauty,2067,6,26327
Photo,Lifestyle,1039,3,26328
Carousel,Photography,1722,16,26329
Reel,Food,1413,10,26330
Video,Photography,1809,9,26331
Video,Travel,1898,7,26332
Video,Food,240,6,26333
Carousel,Fashion,360,23,26334
Photo,Fashion,155,24,26335
Photo,Travel,105,4,26336
Photo,Food,285,0,26337
Carousel,Comedy,490,30,26338
Video,Beauty,1888,22,26339
Photo,Comedy,1606,4,26340
Video,Technology,560,21,26341
Carousel,Technology,1368,7,26342
Reel,Technology,1361,6,26343
Video,Fitness,1550,9,26344
Carousel,Music,686,18,26345
Photo,Fashion,1155,15,26346
Video,Fitness,1248,30,26347
Reel,Food,1626,28,26348
Reel,Travel,1135,10,26349
Video,Travel,1084,19,26350
Reel,Beauty,992,29,26351
Video,Fashion,1518,6,26352
Carousel,Beauty,258,12,26353
Carousel,Comedy,761,26,26354
Carousel,Lifestyle,1895,29,26355
Video,Fashion,1103,8,26356
Reel,Photography,1736,30,26357
Photo,Technology,1642,1,26358
Reel,Music,3,1,26359
Photo,Comedy,1536,11,26360
Carousel,Technology,1783,19,26361
Video,Music,500,5,26362
Photo,Travel,2019,9,26363
Photo,Fitness,43,5,26364
Video,Travel,1462,23,26365
Photo,Comedy,51,22,26366
Carousel,Travel,451,12,26367
Video,Travel,15,6,26368
Carousel,Travel,181,25,26369
Reel,Fashion,1938,16,26370
Carousel,Comedy,648,2,26371
Carousel,Beauty,1318,20,26372
Video,Travel,1054,23,26373
Carousel,Travel,1716,22,26374
Photo,Music,474,25,26375
Carousel,Fitness,658,20,26376
Carousel,Travel,133,14,26377
Reel,Beauty,1724,0,26378
Reel,Beauty,1680,5,26379
Carousel,Fitness,1306,0,26380
Carousel,Fitness,491,20,26381
Reel,Comedy,1604,9,26382
Reel,Fitness,306,14,26383
Video,Photography,437,13,26384
Reel,Comedy,559,4,26385
Photo,Food,78,26,26386
Carousel,Travel,2050,28,26387
Carousel,Beauty,183,8,26388
Reel,Food,868,28,26389
Reel,Travel,641,25,26390
Photo,Beauty,997,30,26391
Video,Beauty,952,29,26392
Carousel,Music,1245,16,26393
Reel,Comedy,735,10,26394
Reel,Lifestyle,359,27,26395
Photo,Music,2121,19,26396
Video,Food,1134,26,26397
Video,Technology,1440,16,26398
Video,Comedy,1551,10,26399
Video,Fitness,1548,27,26400
Video,Technology,1918,6,26401
Photo,Food,1148,20,26402
Photo,Travel,1456,18,26403
Photo,Fashion,392,18,26404
Video,Lifestyle,2020,7,26405
Carousel,Music,911,26,26406
Video,Travel,2124,11,26407
Video,Comedy,329,2,26408
Video,Food,841,11,26409
Photo,Technology,757,9,26410
Carousel,Fashion,450,24,26411
Video,Technology,1157,1,26412
Video,Comedy,2174,24,26413
Photo,Beauty,1743,28,26414
Video,Technology,1012,0,26415
Carousel,Photography,1527,27,26416
Video,Beauty,2173,14,26417
Reel,Fitness,518,28,26418
Video,Travel,199,23,26419
Video,Comedy,1759,9,26420
Photo,Food,1356,12,26421
Reel,Fitness,201,10,26422
Photo,Technology,1751,13,26423
Photo,Travel,1792,18,26424
Carousel,Beauty,570,20,26425
Photo,Photography,547,9,26426
Carousel,Beauty,1611,22,26427
Reel,Music,1955,9,26428
Photo,Comedy,871,8,26429
Reel,Beauty,1087,20,26430
Reel,Fashion,527,5,26431
Video,Comedy,76,11,26432
Reel,Music,980,20,26433
Photo,Comedy,9,13,26434
Photo,Comedy,289,9,26435
Reel,Photography,1364,26,26436
Carousel,Photography,813,30,26437
Video,Food,2018,23,26438
Carousel,Beauty,2101,18,26439
Carousel,Technology,605,0,26440
Carousel,Technology,98,26,26441
Photo,Photography,43,30,26442
Photo,Travel,1135,2,26443
Video,Travel,1270,22,26444
Carousel,Travel,411,0,26445
Reel,Travel,1046,3,26446
Video,Fitness,2100,7,26447
Video,Technology,102,21,26448
Video,Travel,571,4,26449
Photo,Music,1972,5,26450
Photo,Technology,20,23,26451
Photo,Comedy,1048,9,26452
Reel,Beauty,1034,1,26453
Carousel,Comedy,1578,27,26454
