post_id,upload_date,content_id,media_id,traffic_id,likes,comments,shares,saves,reach,impressions,followers_gained,engagement_rate,total_engagement,engagement_growth_rate,high_engagement_flag,avg_engagement_by_media,is_outlier,traffic_source
IG0026079,2025-08-18 09:25:22.954916,25968,2,3,154630,2566,1169,2926,265452,486511,758,33.15,161291,-0.0070419591586720065,1,114825.70437121722,1,Reels Feed
IG0026080,2025-07-31 09:25:22.954916,25969,2,3,156937,2635,2454,9606,1432759,1459562,155,11.76,171632,0.014344171843597486,1,114825.70437121722,0,Reels Feed
IG0026081,2025-04-04 09:25:22.954916,25970,2,5,20319,7093,1949,8534,1141935,1313597,267,2.88,37895,-0.004242380999987194,0,114825.70437121722,0,Profile
IG0026082,2025-05-08 09:25:22.954916,25971,4,2,42031,7859,2397,4084,1056460,1517494,363,3.71,56371,0.03191992545539479,0,114984.38732394367,0,Hashtags
IG0026083,2025-05-01 09:25:22.954916,25972,2,3,124599,4310,3554,10546,230876,280521,401,50.98,143009,0.03191992545539479,1,114825.70437121722,1,Reels Feed
IG0026084,2025-02-18 09:25:22.954916,25973,3,1,28500,5954,4049,2484,571483,885100,574,4.63,40987,-0.11259499490553204,0,114632.7176658248,0,Home Feed
IG0026085,2025-08-31 09:25:22.954916,25974,3,1,130455,5715,1294,5354,486631,502083,312,28.45,142818,-0.0070419591586720065,1,114632.7176658248,0,Home Feed
IG0026086,2025-08-09 09:25:22.954916,25975,2,2,150439,1838,979,6853,633668,641836,647,24.95,160109,-0.0070419591586720065,1,114825.70437121722,0,Hashtags
IG0026087,2025-04-21 09:25:22.954916,25976,3,2,39856,8033,4632,4440,105046,389983,869,14.61,56961,-0.004242380999987194,0,114632.7176658248,0,Hashtags
IG0026088,2025-05-05 09:25:22.954916,25977,4,1,46830,9453,4379,2095,88947,267324,548,23.48,62757,0.03191992545539479,0,114984.38732394367,0,Home Feed
IG0026089,2024-11-22 09:25:22.954916,25978,1,5,119343,4052,141,8051,1472557,1569935,190,8.38,131587,,1,115250.29181636726,0,Profile
IG0026090,2025-09-05 09:25:22.954916,25979,2,2,134156,339,693,9423,1844083,1891209,960,7.65,144611,-0.07589373937921085,1,114825.70437121722,0,Hashtags
IG0026091,2025-10-29 09:25:22.954916,25980,1,5,123351,6450,2912,14572,340363,573878,542,25.66,147285,0.09570235902554791,1,115250.29181636726,0,Profile
IG0026092,2025-04-06 09:25:22.954916,25981,3,1,87336,5681,1787,10286,621308,914157,763,11.5,105090,-0.004242380999987194,0,114632.7176658248,0,Home Feed
IG0026093,2025-10-02 09:25:22.954916,25982,1,3,103786,2354,4104,13517,820454,828197,129,14.94,123761,0.09570235902554791,1,115250.29181636726,0,Reels Feed
IG0026094,2025-06-12 09:25:22.954916,25983,3,3,68293,9788,2059,9661,567797,805112,795,11.15,89801,-0.03784233807712889,0,114632.7176658248,0,Reels Feed
IG0026095,2025-10-10 09:25:22.954916,25984,1,4,191518,1173,4756,11493,1106741,1306740,261,15.99,208940,0.09570235902554791,1,115250.29181636726,0,External
IG0026096,2025-03-10 09:25:22.954916,25985,4,3,81832,3576,4978,813,465944,738907,620,12.34,91199,0.08784211024389488,0,114984.38732394367,0,Reels Feed
IG0026097,2025-06-08 09:25:22.954916,25986,1,3,113288,4686,2413,2990,1188715,1272951,391,9.69,123377,-0.03784233807712889,1,115250.29181636726,0,Reels Feed
IG0026098,2025-01-16 09:25:22.954916,25987,1,4,41604,7570,3388,11245,841003,1253603,535,5.09,63807,0.040457964285091075,0,115250.29181636726,0,External
IG0026099,2025-07-14 09:25:22.954916,25988,3,5,132620,8660,1690,14152,1864876,2150876,987,7.31,157122,0.014344171843597486,1,114632.7176658248,0,Profile
IG0026100,2025-05-22 09:25:22.954916,25989,1,6,4510,1588,4618,881,1297980,1487186,749,0.78,11597,0.03191992545539479,0,115250.29181636726,0,Explore
IG0026101,2025-01-01 09:25:22.954916,25990,2,1,25603,2421,3502,2140,242869,493281,514,6.82,33666,0.040457964285091075,0,114825.70437121722,0,Home Feed
IG0026102,2025-04-05 09:25:22.954916,25991,2,6,181469,8198,2604,2878,449861,542287,679,35.99,195149,-0.004242380999987194,1,114825.70437121722,1,Explore
IG0026103,2025-03-06 09:25:22.954916,25992,3,5,58390,1334,3558,258,1492812,1894637,225,3.35,63540,0.08784211024389488,0,114632.7176658248,0,Profile
IG0026104,2025-02-16 09:25:22.954916,25993,2,6,91640,6666,3984,6425,961344,1022909,200,10.63,108715,-0.11259499490553204,0,114825.70437121722,0,Explore
IG0026105,2025-02-04 09:25:22.954916,25994,3,1,70421,6209,4,7520,1479349,1612285,46,5.22,84154,-0.11259499490553204,0,114632.7176658248,0,Home Feed
IG0026106,2025-04-14 09:25:22.954916,25995,4,2,68916,7188,4476,9659,1412743,1492528,322,6.05,90239,-0.004242380999987194,0,114984.38732394367,0,Hashtags
IG0026107,2025-10-03 09:25:22.954916,25996,1,5,66609,5618,228,3977,566516,933150,501,8.19,76432,0.09570235902554791,0,115250.29181636726,0,Profile
IG0026108,2025-11-08 09:25:22.954916,25997,3,5,148257,3496,2748,857,1893289,2250706,319,6.9,155358,-0.36360818237712866,1,114632.7176658248,0,Profile
IG0026109,2025-03-24 09:25:22.954916,25998,4,5,85546,6646,1086,6137,1765688,1992760,401,4.99,99415,0.08784211024389488,0,114984.38732394367,0,Profile
IG0026110,2025-04-12 09:25:22.954916,25999,1,4,147513,336,899,9498,1294606,1744475,887,9.07,158246,-0.004242380999987194,1,115250.29181636726,0,External
IG0026111,2025-10-03 09:25:22.954916,26000,1,6,118599,6890,3708,13942,1187172,1546298,372,9.26,143139,0.09570235902554791,1,115250.29181636726,0,Explore
IG0026112,2025-01-08 09:25:22.954916,26001,1,3,114541,3059,1886,207,1288706,1357118,950,8.82,119693,0.040457964285091075,1,115250.29181636726,0,Reels Feed
IG0026113,2025-05-14 09:25:22.954916,26002,4,2,183218,4620,4114,1709,1756260,2150563,871,9.01,193661,0.03191992545539479,1,114984.38732394367,0,Hashtags
IG0026114,2025-07-17 09:25:22.954916,26003,2,5,38238,2169,2676,14335,1036415,1312532,29,4.37,57418,0.014344171843597486,0,114825.70437121722,0,Profile
IG0026115,2025-01-13 09:25:22.954916,26004,1,6,84246,2363,3450,12480,620385,1058387,421,9.69,102539,0.040457964285091075,0,115250.29181636726,0,Explore
IG0026116,2025-09-25 09:25:22.954916,26005,2,2,407,269,4459,9308,1464890,1743196,234,0.83,14443,-0.07589373937921085,0,114825.70437121722,0,Hashtags
IG0026117,2025-09-12 09:25:22.954916,26006,1,2,163045,3470,1272,314,1054,82717,293,203.22,168101,-0.07589373937921085,1,115250.29181636726,1,Hashtags
IG0026118,2025-03-20 09:25:22.954916,26007,3,4,171266,277,1386,7726,394214,762438,313,23.69,180655,0.08784211024389488,1,114632.7176658248,0,External
IG0026119,2024-12-09 09:25:22.954916,26008,3,5,151901,4336,3156,1124,1375286,1422175,476,11.29,160517,1.5762157805332802,1,114632.7176658248,0,Profile
IG0026120,2025-02-07 09:25:22.954916,26009,1,4,57017,9244,1194,13643,1103693,1550652,132,5.23,81098,-0.11259499490553204,0,115250.29181636726,0,External
IG0026121,2025-01-19 09:25:22.954916,26010,3,1,80589,7982,4873,9991,1975780,2403931,800,4.3,103435,0.040457964285091075,0,114632.7176658248,0,Home Feed
IG0026122,2025-01-16 09:25:22.954916,26011,4,6,4968,4175,2939,1531,1343054,1751069,62,0.78,13613,0.040457964285091075,0,114984.38732394367,0,Explore
IG0026123,2025-08-14 09:25:22.954916,26012,2,5,124397,5897,246,3220,1650688,1830499,346,7.31,133760,-0.0070419591586720065,1,114825.70437121722,0,Profile
IG0026124,2025-03-10 09:25:22.954916,26013,1,6,48623,6204,4170,88,245851,649563,978,9.1,59085,0.08784211024389488,0,115250.29181636726,0,Explore
IG0026125,2025-02-14 09:25:22.954916,26014,1,3,157890,924,3981,7205,1137990,1288067,103,13.2,170000,-0.11259499490553204,1,115250.29181636726,0,Reels Feed
IG0026126,2025-01-30 09:25:22.954916,26015,3,4,6083,9040,96,2024,372665,594952,882,2.9,17243,0.040457964285091075,0,114632.7176658248,0,External
IG0026127,2025-06-10 09:25:22.954916,26016,1,1,164417,1339,3683,12944,588063,823404,878,22.15,182383,-0.03784233807712889,1,115250.29181636726,0,Home Feed
IG0026128,2025-01-26 09:25:22.954916,26017,1,2,15173,90,462,6689,344307,771042,785,2.91,22414,0.040457964285091075,0,115250.29181636726,0,Hashtags
IG0026129,2025-05-05 09:25:22.954916,26018,2,1,170639,9208,4768,4342,310438,573306,138,32.96,188957,0.03191992545539479,1,114825.70437121722,1,Home Feed
IG0026130,2025-08-31 09:25:22.954916,26019,3,1,72324,8603,67,5196,991049,1290933,553,6.68,86190,-0.0070419591586720065,0,114632.7176658248,0,Home Feed
IG0026131,2025-01-12 09:25:22.954916,26020,4,4,33899,4710,3816,6158,231466,632965,908,7.68,48583,0.040457964285091075,0,114984.38732394367,0,External
IG0026132,2024-11-24 09:25:22.954916,26021,2,3,117313,165,2016,7363,1448988,1921097,907,6.6,126857,,1,114825.70437121722,0,Reels Feed
IG0026133,2025-04-20 09:25:22.954916,26022,3,2,112510,8521,1801,10648,1997742,2464599,77,5.42,133480,-0.004242380999987194,1,114632.7176658248,0,Hashtags
IG0026134,2025-10-04 09:25:22.954916,26023,2,1,56856,2394,2765,7825,1638131,1739830,724,4.01,69840,0.09570235902554791,0,114825.70437121722,0,Home Feed
IG0026135,2025-07-21 09:25:22.954916,26024,4,4,8984,9612,631,1590,306574,390847,878,5.33,20817,0.014344171843597486,0,114984.38732394367,0,External
IG0026136,2025-08-22 09:25:22.954916,26025,4,2,69891,5060,470,10511,1469406,1878856,608,4.57,85932,-0.0070419591586720065,0,114984.38732394367,0,Hashtags
IG0026137,2025-04-22 09:25:22.954916,26026,4,1,134473,3859,3768,3009,507561,780064,680,18.6,145109,-0.004242380999987194,1,114984.38732394367,0,Home Feed
IG0026138,2025-03-19 09:25:22.954916,26027,1,6,49894,4267,1026,114,1523009,1917299,460,2.88,55301,0.08784211024389488,0,115250.29181636726,0,Explore
IG0026139,2024-11-24 09:25:22.954916,26028,4,4,10000,4184,2181,11102,1507235,1856094,824,1.48,27467,,0,114984.38732394367,0,External
IG0026140,2025-03-21 09:25:22.954916,26029,2,5,126827,9800,4433,14641,1614094,1830366,703,8.51,155701,0.08784211024389488,1,114825.70437121722,0,Profile
IG0026141,2025-04-23 09:25:22.954916,26030,1,5,63208,6857,3572,10969,1599545,2074357,187,4.08,84606,-0.004242380999987194,0,115250.29181636726,0,Profile
IG0026142,2025-05-11 09:25:22.954916,26031,3,1,80101,1123,2763,13075,388174,528026,96,18.38,97062,0.03191992545539479,0,114632.7176658248,0,Home Feed
IG0026143,2025-02-28 09:25:22.954916,26032,1,6,37728,2921,3940,12060,619479,775108,58,7.31,56649,-0.11259499490553204,0,115250.29181636726,0,Explore
IG0026144,2025-04-06 09:25:22.954916,26033,4,1,154820,1375,1969,2669,630779,740773,265,21.71,160833,-0.004242380999987194,1,114984.38732394367,0,Home Feed
IG0026145,2025-02-10 09:25:22.954916,26034,2,6,110954,4696,1528,8694,1031655,1169094,289,10.77,125872,-0.11259499490553204,1,114825.70437121722,0,Explore
IG0026146,2025-03-26 09:25:22.954916,26035,1,5,124085,8282,4444,1735,812163,1098482,205,12.61,138546,0.08784211024389488,1,115250.29181636726,0,Profile
IG0026147,2025-10-30 09:25:22.954916,26036,3,4,59588,6888,1964,6468,1982001,2227861,124,3.36,74908,0.09570235902554791,0,114632.7176658248,0,External
IG0026148,2025-07-16 09:25:22.954916,26037,3,5,20632,71,1846,11209,1156898,1469102,656,2.3,33758,0.014344171843597486,0,114632.7176658248,0,Profile
IG0026149,2024-12-09 09:25:22.954916,26038,4,4,178342,620,3757,14200,1862130,1905716,364,10.33,196919,1.5762157805332802,1,114984.38732394367,0,External
IG0026150,2025-10-01 09:25:22.954916,26039,2,2,59949,5845,3968,12073,492536,580280,860,14.1,81835,0.09570235902554791,0,114825.70437121722,0,Hashtags
IG0026151,2025-09-23 09:25:22.954916,26040,1,6,60252,9465,4862,2831,71788,285129,122,27.15,77410,-0.07589373937921085,0,115250.29181636726,0,Explore
IG0026152,2025-09-04 09:25:22.954916,26041,4,5,31620,858,456,4492,1118702,1294334,223,2.89,37426,-0.07589373937921085,0,114984.38732394367,0,Profile
IG0026153,2025-06-28 09:25:22.954916,26042,2,5,18689,9912,2402,7006,1321503,1673231,872,2.27,38009,-0.03784233807712889,0,114825.70437121722,0,Profile
IG0026154,2025-01-24 09:25:22.954916,26043,1,1,66969,1775,2401,3531,726577,829086,794,9.01,74676,0.040457964285091075,0,115250.29181636726,0,Home Feed
IG0026155,2024-12-20 09:25:22.954916,26044,1,4,181821,8986,3200,1666,1450310,1549614,266,12.63,195673,1.5762157805332802,1,115250.29181636726,0,External
IG0026156,2025-07-17 09:25:22.954916,26045,1,4,158511,2440,4511,2536,3301,375218,844,44.77,167998,0.014344171843597486,1,115250.29181636726,1,External
IG0026157,2025-03-31 09:25:22.954916,26046,2,5,137553,3098,326,10531,1247486,1286934,659,11.77,151508,0.08784211024389488,1,114825.70437121722,0,Profile
IG0026158,2025-04-12 09:25:22.954916,26047,4,3,109809,6895,4858,4890,1983550,2248769,670,5.62,126452,-0.004242380999987194,1,114984.38732394367,0,Reels Feed
IG0026159,2025-06-10 09:25:22.954916,26048,2,4,98324,5253,3490,8023,539345,801107,19,14.37,115090,-0.03784233807712889,1,114825.70437121722,0,External
IG0026160,2025-03-17 09:25:22.954916,26049,1,2,48933,4374,4326,6036,660496,1118064,556,5.69,63669,0.08784211024389488,0,115250.29181636726,0,Hashtags
IG0026161,2025-07-10 09:25:22.954916,26050,4,2,94478,2679,3674,14621,1767716,1904966,330,6.06,115452,0.014344171843597486,1,114984.38732394367,0,Hashtags
IG0026162,2025-03-25 09:25:22.954916,26051,2,1,105330,7229,4194,10102,1784395,2184338,275,5.81,126855,0.08784211024389488,1,114825.70437121722,0,Home Feed
IG0026163,2024-12-02 09:25:22.954916,26052,1,3,68863,3701,4694,7940,1800215,2091495,825,4.07,85198,1.5762157805332802,0,115250.29181636726,0,Reels Feed
IG0026164,2024-11-29 09:25:22.954916,26053,3,2,52043,8184,2329,7349,1973974,2217423,750,3.15,69905,,0,114632.7176658248,0,Hashtags
IG0026165,2025-04-27 09:25:22.954916,26054,1,5,108158,5924,3279,1822,566515,724156,947,16.46,119183,-0.004242380999987194,1,115250.29181636726,0,Profile
IG0026166,2025-03-20 09:25:22.954916,26055,1,1,30568,4246,4681,2873,1865662,2324094,345,1.82,42368,0.08784211024389488,0,115250.29181636726,0,Home Feed
IG0026167,2025-08-07 09:25:22.954916,26056,1,3,29675,8127,4810,6876,351675,826340,299,5.99,49488,-0.0070419591586720065,0,115250.29181636726,0,Reels Feed
IG0026168,2025-02-15 09:25:22.954916,26057,2,1,27738,7064,1388,5661,792471,1155721,483,3.62,41851,-0.11259499490553204,0,114825.70437121722,0,Home Feed
IG0026169,2025-02-11 09:25:22.954916,26058,4,1,128100,6704,3179,10290,1833877,2111244,833,7.02,148273,-0.11259499490553204,1,114984.38732394367,0,Home Feed
IG0026170,2024-12-24 09:25:22.954916,26059,1,5,89324,4116,3680,7181,142189,324046,477,32.19,104301,1.5762157805332802,0,115250.29181636726,1,Profile
IG0026171,2025-07-26 09:25:22.954916,26060,1,1,115313,7348,1811,13988,1959056,2080595,404,6.65,138460,0.014344171843597486,1,115250.29181636726,0,Home Feed
IG0026172,2025-07-10 09:25:22.954916,26061,4,1,11236,2726,1767,8000,866194,1132275,852,2.1,23729,0.014344171843597486,0,114984.38732394367,0,Home Feed
IG0026173,2024-12-29 09:25:22.954916,26062,3,5,150067,1928,1118,12597,1493545,1768874,659,9.37,165710,1.5762157805332802,1,114632.7176658248,0,Profile
IG0026174,2024-12-27 09:25:22.954916,26063,1,6,120236,1090,104,8995,1066775,1543015,544,8.45,130425,1.5762157805332802,1,115250.29181636726,0,Explore
IG0026175,2025-02-03 09:25:22.954916,26064,3,3,43533,7103,2752,6533,72892,400850,449,14.95,59921,-0.11259499490553204,0,114632.7176658248,0,Reels Feed
IG0026176,2024-12-01 09:25:22.954916,26065,2,3,38789,3970,1849,10527,828674,882638,888,6.25,55135,1.5762157805332802,0,114825.70437121722,0,Reels Feed
IG0026177,2025-08-21 09:25:22.954916,26066,2,5,141918,568,4094,2851,1736070,1898821,289,7.87,149431,-0.0070419591586720065,1,114825.70437121722,0,Profile
IG0026178,2025-09-23 09:25:22.954916,26067,3,4,163136,8195,1328,2332,1488985,1953179,466,8.96,174991,-0.07589373937921085,1,114632.7176658248,0,External
IG0026179,2025-04-22 09:25:22.954916,26068,3,3,163870,6270,2251,11963,361073,829099,501,22.24,184354,-0.004242380999987194,1,114632.7176658248,0,Reels Feed
IG0026180,2025-05-31 09:25:22.954916,26069,2,3,2239,3096,4596,8877,954143,1342939,412,1.4,18808,0.03191992545539479,0,114825.70437121722,0,Reels Feed
IG0026181,2025-11-16 09:25:22.954916,26070,1,5,101314,1156,3988,7798,1011720,1264477,536,9.04,114256,-0.36360818237712866,0,115250.29181636726,0,Profile
IG0026182,2025-05-25 09:25:22.954916,26071,2,5,62507,2891,4105,10176,1642152,1745497,641,4.56,79679,0.03191992545539479,0,114825.70437121722,0,Profile
IG0026183,2025-05-16 09:25:22.954916,26072,2,4,154462,1290,3268,4723,811951,1120024,599,14.62,163743,0.03191992545539479,1,114825.70437121722,0,External
IG0026184,2025-09-21 09:25:22.954916,26073,3,4,76860,3083,4190,12147,1304600,1590801,908,6.05,96280,-0.07589373937921085,0,114632.7176658248,0,External
IG0026185,2024-12-28 09:25:22.954916,26074,2,5,59978,1266,1542,10801,659064,762813,323,9.65,73587,1.5762157805332802,0,114825.70437121722,0,Profile
IG0026186,2025-10-08 09:25:22.954916,26075,1,2,142979,2953,3656,4294,1950608,2339705,165,6.58,153882,0.09570235902554791,1,115250.29181636726,0,Hashtags
IG0026187,2025-04-16 09:25:22.954916,26076,1,1,197485,6388,832,5878,1776043,1989714,26,10.58,210583,-0.004242380999987194,1,115250.29181636726,0,Home Feed
IG0026188,2025-10-07 09:25:22.954916,26077,2,2,106538,2219,4967,13520,137941,300763,930,42.31,127244,0.09570235902554791,1,114825.70437121722,1,Hashtags
IG0026189,2025-06-27 09:25:22.954916,26078,3,4,78875,8617,4347,8241,352899,499458,644,20.04,100080,-0.03784233807712889,0,114632.7176658248,0,External
IG0026190,2025-04-21 09:25:22.954916,10212,3,1,67827,1080,1034,1622,1387922,1656872,747,4.32,71563,-0.004242380999987194,0,114632.7176658248,0,Home Feed
IG0026191,2025-05-25 09:25:22.954916,26079,4,2,172892,1983,2118,4640,111595,304075,457,59.73,181633,0.03191992545539479,1,114984.38732394367,1,Hashtags
IG0026192,2025-01-17 09:25:22.954916,26080,1,3,65124,6732,2092,11068,1212959,1578089,870,5.39,85016,0.040457964285091075,0,115250.29181636726,0,Reels Feed
IG0026193,2024-11-25 09:25:22.954916,26081,1,1,123233,371,2255,2914,1351245,1684352,976,7.65,128773,,1,115250.29181636726,0,Home Feed
IG0026194,2025-06-09 09:25:22.954916,26082,1,5,72122,926,4117,13732,1479399,1684865,480,5.39,90897,-0.03784233807712889,0,115250.29181636726,0,Profile
IG0026195,2025-06-04 09:25:22.954916,26083,3,2,170141,591,4238,7242,936513,1059846,46,17.19,182212,-0.03784233807712889,1,114632.7176658248,0,Hashtags
IG0026196,2025-09-23 09:25:22.954916,26084,1,6,170545,1631,2009,1374,1697502,1930145,923,9.1,175559,-0.07589373937921085,1,115250.29181636726,0,Explore
IG0026197,2025-10-13 09:25:22.954916,26085,2,1,119923,7945,3819,1456,1908552,2123350,409,6.27,133143,0.09570235902554791,1,114825.70437121722,0,Home Feed
IG0026198,2025-07-05 09:25:22.954916,26086,2,1,156062,6771,3986,12553,1167640,1361475,26,13.17,179372,0.014344171843597486,1,114825.70437121722,0,Home Feed
IG0026199,2024-12-21 09:25:22.954916,26087,4,5,113961,6135,4358,513,1863245,1958118,3,6.38,124967,1.5762157805332802,1,114984.38732394367,0,Profile
IG0026200,2025-04-07 09:25:22.954916,26088,4,6,129391,3638,3985,2003,292665,432459,373,32.15,139017,-0.004242380999987194,1,114984.38732394367,1,Explore
IG0026201,2025-05-06 09:25:22.954916,26089,1,4,187966,7891,3225,11037,360749,509584,238,41.23,210119,0.03191992545539479,1,115250.29181636726,1,External
IG0026202,2025-02-09 09:25:22.954916,26090,4,6,1791,4359,1200,2344,564567,976632,269,0.99,9694,-0.11259499490553204,0,114984.38732394367,0,Explore
IG0026203,2025-08-24 09:25:22.954916,26091,1,3,105288,37,1471,4529,1058877,1085951,423,10.25,111325,-0.0070419591586720065,0,115250.29181636726,0,Reels Feed
IG0026204,2025-02-19 09:25:22.954916,26092,3,4,119212,7562,2903,2187,89633,495628,251,26.61,131864,-0.11259499490553204,1,114632.7176658248,0,External
IG0026205,2025-03-16 09:25:22.954916,26093,3,6,56599,4054,2233,12040,1678068,2134016,399,3.51,74926,0.08784211024389488,0,114632.7176658248,0,Explore
IG0026206,2025-09-24 09:25:22.954916,26094,3,2,42455,9603,3290,6200,1183835,1263219,936,4.87,61548,-0.07589373937921085,0,114632.7176658248,0,Hashtags
IG0026207,2025-09-01 09:25:22.954916,26095,1,6,71609,9938,3145,12288,651425,968666,323,10.01,96980,-0.07589373937921085,0,115250.29181636726,0,Explore
IG0026208,2025-11-19 09:25:22.954916,26096,3,1,21785,253,4975,14706,685077,734414,984,5.68,41719,-0.36360818237712866,0,114632.7176658248,0,Home Feed
IG0026209,2025-05-08 09:25:22.954916,26097,4,1,185216,106,4913,762,1406186,1491745,61,12.8,190997,0.03191992545539479,1,114984.38732394367,0,Home Feed
